investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,2020-05-20,"Santa Maria, CA",United States,Fatal,Destroyed,Cirrus,SR20,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA152_N883PJ,2020,05
Accident,2020-05-20,"Center, TX",United States,Fatal,Substantial,Cessna,T206,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20LA186_N51610,2020,05
Accident,2020-05-27,"Cambridge, OH",United States,Fatal,Substantial,Beech,35-A33,No,1.0,Reciprocating,Ferry,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA197_N123JB,2020,05
Accident,2020-05-28,"Roseburg, OR",United States,Fatal,Destroyed,Csp leasing llc,Cavalon,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA155_N477AG,2020,05
Accident,2020-05-30,"Ozark, AL",United States,Fatal,Destroyed,Schweizer,269C-1,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA197_N9421P,2020,05
Accident,2020-05-31,"Pineville, LA",United States,Fatal,Substantial,Piper,PA28,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,CEN20LA199_N6461J,2020,05
Accident,2020-05-31,"Carlinville, IL",United States,Fatal,Destroyed,Piper,PA28,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA201_N8991W,2020,05
Accident,2020-06-01,"Valley Center, CA",United States,Fatal,Substantial,Cub crafters,CCK-1865,Yes,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20LA157_N303KP,2020,06
Accident,2020-06-02,"San Juan, PR",United States,Fatal,Substantial,Piper,PA23,No,2.0,Reciprocating,Flight Test,One or More,Zero,One or More,Zero,VMC,Unknown,,ERA20LA202_N14181,2020,06
Accident,2020-06-02,"Fairfield, CA",United States,Fatal,Destroyed,Bell,206,No,1.0,Unknown,External Load,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA163_N65PJ,2020,06
Accident,2020-06-05,"Redlands, CA",United States,Fatal,Substantial,Cessna,175,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,WPR20LA169_N9217B,2020,06
Accident,2020-06-05,"Wurtsboro, NY",United States,Fatal,Substantial,Quad city,CHALLENGER,No,1.0,Reciprocating,Flight Test,One or More,Zero,One or More,Zero,VMC,Unknown,,ERA20LA207_N850RW,2020,06
Accident,2020-06-05,"Eatonton, GA",United States,Fatal,Destroyed,Piper,PA 31T,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20LA206_N135VE,2020,06
Accident,2020-06-06,"New Washington, IN",United States,Fatal,Destroyed,Cessna,172,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA214_N13520,2020,06
Accident,2020-06-07,"Lander, WY",United States,Fatal,Substantial,Kitfox,Kitfox,Yes,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20LA170_N595KF,2020,06
Accident,2020-06-07,"Sioux Falls, SD",United States,Fatal,Destroyed,Mitsubishi,MU2B,No,1.0,Unknown,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA215_N44MX,2020,06
Accident,2020-06-08,"Beecher, IL",United States,Fatal,Destroyed,Flight design,CTLS,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA219_N257V,2020,06
Accident,2020-06-09,"Safford, AZ",United States,Fatal,Substantial,Vans,WILSON RV4,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA176_N173CW,2020,06
Accident,2020-06-10,"Maricopa, AZ",United States,Fatal,Destroyed,Zenair,CH601,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA177_N6402X,2020,06
Accident,2020-06-10,"Selma, AL",United States,Fatal,Destroyed,Piper,PA32RT,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Unknown,"The mechanics failure to clean the oil suction screen during the most recent maintenance, which resulted in oil starvation and subsequent total loss of engine power. ",ERA20LA212_N543GS,2020,06
Accident,2020-06-13,"Mandan, ND",United States,Fatal,Destroyed,Vans,RV8,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN20LA227_N836JC,2020,06
Accident,2020-06-16,"Atmore, AL",United States,Fatal,Substantial,Air tractor,AT502,No,1.0,Turbo Prop,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA217_N879JA,2020,06
Accident,2020-06-18,"Pikeville, NC",United States,Fatal,Substantial,Robinson,R66,No,1.0,Turbo Shaft,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA220_N4QW,2020,06
Accident,2020-06-24,"Hayden, ID",United States,Fatal,Destroyed,Enstrom,280,No,1.0,Reciprocating,Instructional,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20LA191_N280MM,2020,06
Accident,2020-06-25,"Centerville, UT",United States,Fatal,Destroyed,Kostrazewa andre,Sonex Light Sport,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA196_N620AK,2020,06
Accident,2020-06-27,"Zavalla, TX",United States,Fatal,Destroyed,Piper,PA32R,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20LA248_N315AM,2020,06
Accident,2020-06-30,"Bend, OR",United States,Fatal,Destroyed,Avia stroitel,AC-5M,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA201_N263R,2020,06
Accident,2020-07-01,"Ocala, FL",United States,Fatal,Substantial,Evektor aerotechnik,SPORTSTAR,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA234_N820NG,2020,07
Accident,2020-07-01,"Round Rock, TX",United States,Fatal,Destroyed,Cessna,320,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA256_N19AS,2020,07
Accident,2020-07-03,"Alpine, UT",United States,Fatal,Destroyed,Cessna,172,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20LA203_N6929H,2020,07
Accident,2020-07-05,"Coeur d'Alene, ID",United States,Fatal,Destroyed,De havilland,DHC-2,No,1.0,Unknown,Business,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA206_N2106K,2020,07
Accident,2020-07-07,"Lake Tahoe, CA",United States,Fatal,Destroyed,Cessna,172,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20LA212_N6328D,2020,07
Accident,2020-07-07,"Payson, AZ",United States,Fatal,Destroyed,Bell,UH1H,No,1.0,Turbo Shaft,External Load,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA211_N623PB,2020,07
Accident,2020-07-10,"Dustin, OK",United States,Fatal,Substantial,Cessna,T188,No,1.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA271_N2690J,2020,07
Accident,2020-07-10,"Springfield, CO",United States,Fatal,Destroyed,Grumman,G164,No,1.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA278_N6917K,2020,07
Accident,2020-07-11,"Ely, NV",United States,Fatal,Destroyed,Schleicher,ASW27,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20LA216_N167TM,2020,07
Accident,2020-07-11,"Grosse Ile, MI",United States,Fatal,Destroyed,Golden circle air,T-Bird,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA272_N50JH,2020,07
Accident,2020-07-17,"Mehama, OR",United States,Fatal,Destroyed,Hiller,UH 12D,No,1.0,Turbo Shaft,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA224_N2297W,2020,07
Accident,2020-07-24,"Tehachapi, CA",United States,Fatal,Substantial,Vans,VANS RV-8,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA237_N138PM,2020,07
Accident,2020-07-24,"Monrovia, IN",United States,Fatal,Destroyed,Brantly,B2B,No,1.0,Unknown,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA304_N383ES,2020,07
Accident,2020-07-25,"San Antonio, TX",United States,Fatal,Destroyed,Piper,PA28,No,1.0,Reciprocating,Business,One or More,Zero,One or More,Zero,UNK,Unknown,,CEN20LA305_N716RL,2020,07
Accident,2020-07-25,"Grant, NE",United States,Fatal,Substantial,Air tractor,AT502,No,1.0,Turbo Prop,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA306_N502KJ,2020,07
Accident,2020-07-25,"West Jordan, UT",United States,Fatal,Substantial,Piper,PA32R,No,1.0,Reciprocating,Personal,One or More,One or More,One or More,Zero,VMC,Unknown,,WPR20LA238_N7677C,2020,07
Accident,2020-07-27,"Corsica, SD",United States,Fatal,Substantial,Cessna,A188,No,1.0,Unknown,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA309_N53163,2020,07
Accident,2020-07-29,"Pioche, NV",United States,Fatal,Destroyed,American eurocopter,AS350,No,1.0,Unknown,Business,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA244_N755AE,2020,07
Accident,2020-07-29,"Malbis, AL",United States,Fatal,Substantial,Beech,F33,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20LA262_N3156W,2020,07
Accident,2020-07-30,"Ennis, MT",United States,Fatal,Substantial,Cessna,337,No,2.0,Reciprocating,Business,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20LA245_N337V,2020,07
Accident,2020-07-30,"Elgin, NV",United States,Fatal,Destroyed,Air tractor,AT802,No,1.0,Unknown,Firefighting,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA246_N8510M,2020,07
Accident,2020-07-31,"Soldotna, AK",United States,Fatal,Destroyed,De havilland,DHC-2,No,1.0,Unknown,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,,ANC20LA074_N4982U,2020,07
Accident,2020-08-01,"Dunnellon, FL",United States,Fatal,Substantial,American aviation,AA 5,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA271_N7192L,2020,08
Accident,2020-08-02,"Cedar City, UT",United States,Fatal,Substantial,North american,NAVION,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20LA249_N225HJ,2020,08
Accident,2020-08-03,"Knoxville, TN",United States,Fatal,Substantial,Eurocopter,EC130,No,1.0,Turbo Shaft,Personal,One or More,Zero,Zero,One or More,VMC,Unknown,,ERA20LA273_N55GJ,2020,08
Accident,2020-08-07,"Lake Port, CA",United States,Fatal,Substantial,Sportine aviacija,LAK17,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA257_N290MH,2020,08
Accident,2020-08-08,"Marathon, TX",United States,Fatal,Destroyed,Bell,206,No,1.0,Turbo Shaft,Aerial Observation,One or More,Zero,One or More,Zero,VMC,Unknown,,CEN20LA328_N284S,2020,08
Accident,2020-08-15,"Susanville, CA",United States,Fatal,Substantial,Piper,PA 14,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA270_N91449,2020,08
Accident,2020-08-16,"Osage Beach, MO",United States,Fatal,Destroyed,Cirrus,SR22,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN20LA336_N949CG,2020,08
Accident,2020-08-19,"Coalinga, CA",United States,Fatal,Destroyed,"Arrow-falcon exporters, inc.",UH-1H,No,1.0,Turbo Shaft,Firefighting,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA280_N711GH,2020,08
Accident,2020-08-20,"Rockford, IL",United States,Fatal,Destroyed,Beech,200,No,2.0,Turbo Prop,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA352_N198DM,2020,08
Accident,2020-08-21,"Ely, MN",United States,Fatal,Destroyed,Lancair,LANCAIR SUPER ES,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN20LA354_N997S,2020,08
Accident,2020-08-21,"Del, AR",United States,Fatal,Substantial,Air tractor,AT802,No,1.0,Turbo Prop,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA357_N759FA,2020,08
Accident,2020-08-25,"Pine Grove, OR",United States,Fatal,Substantial,Kaman,K 1200,No,1.0,Turbo Shaft,External Load,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA283_N314,2020,08
Accident,2020-08-26,"Peyton, CO",United States,Fatal,Destroyed,Cessna,T210,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN20LA365_N64EM,2020,08
Accident,2020-08-27,"Fairbanks, AK",United States,Fatal,Substantial,Cessna,A185,No,1.0,Unknown,Unknown,One or More,Zero,One or More,Zero,VMC,Unknown,,ANC20LA085_N714KH,2020,08
Accident,2020-08-27,"Redding, CA",United States,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20LA289_N1550G,2020,08
Accident,2020-08-28,"Pembroke Park, FL",United States,Fatal,Destroyed,Rockwell,500,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA297_N900DT,2020,08
Accident,2020-08-29,"Lawrenceville, IL",United States,Fatal,Destroyed,Cirrus,SR22,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20LA367_N607SR,2020,08
Accident,2020-08-30,"Bryan, TX",United States,Fatal,Substantial,Piper,PA24,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,CEN20LA370_N7469P,2020,08
Accident,2020-08-31,"Luray, VA",United States,Fatal,Destroyed,Piper,PA 20-135,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20LA305_N7323K,2020,08
Accident,2020-09-01,"Midland, MI",United States,Fatal,Substantial,Piper,PA24,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,CEN20LA373_N5939P,2020,09
Accident,2020-09-02,"Walker, MN",United States,Fatal,Substantial,Piper,PA28,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN20LA374_N8957W,2020,09
Accident,2020-09-02,"Brighton, CO",United States,Fatal,Substantial,Titan,Mustang T-51,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA375_N153JW,2020,09
Accident,2020-09-04,"Three Rivers, CA",United States,Fatal,Destroyed,Beech,35,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20LA295_N818S,2020,09
Accident,2020-09-05,"Chester, AR",United States,Fatal,Destroyed,Cirrus,SR22,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA379_N733CD,2020,09
Accident,2020-09-08,"McMinnville, TN",United States,Fatal,Substantial,Piper,PA28,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA20LA309_N4166Z,2020,09
Accident,2020-09-10,"Sweetwater, TN",United States,Fatal,Substantial,Quad city,CHALLENGER,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA312_N56906,2020,09
Accident,2020-09-10,"Boaz, AL",United States,Fatal,Substantial,Zenair,CH750 CRUZER,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,ERA20LA314_N656BN,2020,09
Accident,2020-09-11,"Van Nuys, CA",United States,Fatal,Destroyed,Navion,NAVION,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA303_N37C,2020,09
Accident,2020-09-11,"Jackson, TN",United States,Fatal,Substantial,Beech,A36,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA313_N74HS,2020,09
Accident,2020-09-13,"Steinhatchee, FL",United States,Fatal,Destroyed,Vans,RV9,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20LA315_N4889R,2020,09
Accident,2020-09-13,"Seeley Lake, MT",United States,Fatal,Substantial,Cessna,172,No,1.0,Unknown,Personal,One or More,Zero,One or More,Zero,UNK,Unknown,,WPR20LA304_N3720R,2020,09
Accident,2020-09-13,"Groton, SD",United States,Fatal,Substantial,Champion,8KCAB,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA389_N83DH,2020,09
Accident,2020-09-13,"Cottage Grove, MN",United States,Fatal,Substantial,Cessna,172,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN20LA392_N8488L,2020,09
Accident,2020-09-19,"Red Bud, IL",United States,Fatal,Destroyed,Derousse,Safari,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA400_N60WD,2020,09
Accident,2020-09-19,"Zeeland, MI",United States,Fatal,Destroyed,Vans,RV9,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA399_N94KJ,2020,09
Accident,2020-09-19,"Wayne, OK",United States,Fatal,Substantial,Cosmos,PHASE 3,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA413_N7024L,2020,09
Accident,2020-09-20,"Kokomo, IN",United States,Fatal,Destroyed,Piper,PA32,No,1.0,Unknown,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,CEN20LA401_N8213X,2020,09
Accident,2020-09-20,"Hilltop Lakes, TX",United States,Fatal,Substantial,Piper,PA46,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA402_N236KM,2020,09
Accident,2020-09-21,"Hilliard, FL",United States,Fatal,Destroyed,Vans,RV 8,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA324_N800PB,2020,09
Accident,2020-09-22,"Lincolnton, GA",United States,Fatal,Substantial,Cessna,182,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA329_N2601Q,2020,09
Accident,2020-09-23,"Emmett, ID",United States,Fatal,Substantial,Air tractor,AT-802A,No,1.0,Unknown,Firefighting,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA315_N836MM,2020,09
Accident,2020-09-23,"Floral City, FL",United States,Fatal,Destroyed,Piper,PA25,No,1.0,Unknown,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA330_N6106Z,2020,09
Accident,2020-09-24,"Harker Heights, TX",United States,Fatal,Substantial,Eipper,QUICKSILVER,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA417_N9045Z,2020,09
Accident,2020-09-27,"Santa Barbara, CA",United States,Fatal,Destroyed,Cessna,T182,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA319_N157RC,2020,09
Accident,2020-10-02,"Corfu, NY",United States,Fatal,Destroyed,Socata,TBM700,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA21LA003_N965DM,2020,10
Accident,2020-10-04,"Hawthorne, CA",United States,Fatal,Substantial,Evolution,Revo,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR21LA003_N449WB,2020,10
Accident,2020-10-04,"Beechhurst, NY",United States,Fatal,Substantial,Cessna,182,No,1.0,Unknown,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,ERA21LA004_N6506M,2020,10
Accident,2020-10-05,"Telluride, CO",United States,Fatal,Substantial,Beech,S35,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN21FA007_N4444K,2020,10
Accident,2020-10-06,"Mount Vernon, IN",United States,Fatal,Substantial,Stephens william e,Quicksilver,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN21LA008_N2942A,2020,10
Accident,2020-10-06,"Spirit Lake, ID",United States,Fatal,Substantial,Rans,S-7,No,1.0,Unknown,Personal,One or More,One or More,Zero,Zero,VMC,Unknown,,WPR21LA011_N55893,2020,10
Accident,2020-10-07,"Waterloo, AL",United States,Fatal,Substantial,Czech,SPORT CRUISER,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA21FA010_N251SC,2020,10
Accident,2020-10-14,"Citra, FL",United States,Fatal,Substantial,Aero commander,100,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA21LA020_N631PF,2020,10
Accident,2020-10-16,"Houma, LA",United States,Fatal,Substantial,Cessna,T182,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN21LA018_N707DA,2020,10
Accident,2020-10-20,"Ford Heights, IL",United States,Fatal,Substantial,Glasair,III,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN21FA024_N713MJ,2020,10
Accident,2020-10-21,"Slidell, LA",United States,Fatal,Destroyed,Beech,V35,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN21FA025_N35DC,2020,10
Accident,2020-10-24,"Cordes Lakes, AZ",United States,Fatal,Substantial,Lancair,235,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR21FA025_N25NL,2020,10
Accident,2020-10-25,"Woodbranch, TX",United States,Fatal,Destroyed,Grumman,AA5,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN21FA026_N26136,2020,10
Accident,2020-10-25,"Dunnellon, FL",United States,Fatal,Substantial,Cessna,172,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA21FA029_N724BC,2020,10
Accident,2020-10-26,"Lubbock, TX",United States,Fatal,Destroyed,Cessna,210,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN21LA030_N9622T,2020,10
Accident,2020-10-29,"Las Vegas, NV",United States,Fatal,Destroyed,Cessna,310,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR21LA030_N101G,2020,10
Accident,2020-10-31,"Billings, MT",United States,Fatal,Substantial,Cessna,172,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR21LA032_N124TW,2020,10
Accident,2020-11-01,"Ellicott, NY",United States,Fatal,Destroyed,Grumman,GA7,No,2.0,Unknown,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA21LA035_N791GA,2020,11
Accident,2020-11-03,"Whitewater, KS",United States,Fatal,Destroyed,Autogyro,MTO Sport,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ANC21LA004_N455WM,2020,11
Accident,2020-11-06,"Fredericksburg, TX",United States,Fatal,Destroyed,Beech,J35,No,1.0,Unknown,Personal,One or More,One or More,Zero,Zero,VMC,Unknown,,CEN21FA043_N617Q,2020,11
Accident,2020-11-08,"Dunn Center, ND",United States,Fatal,Destroyed,Piper,PA-22-135,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN21LA044_N3606A,2020,11
Accident,2020-11-09,"Arch Cape, OR",United States,Fatal,Destroyed,Cessna,172,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR21LA061_N1444V,2020,11
Accident,2020-11-10,"Grass Valley, CA",United States,Fatal,Substantial,Piper,PA38,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR21FA044_N6380A,2020,11
Accident,2020-11-11,"Langley, WA",United States,Fatal,Substantial,Cessna,177,No,1.0,Unknown,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR21FA045_N34633,2020,11
Accident,2020-11-11,"Holden, MO",United States,Fatal,Destroyed,Trick trikes,STSS,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN21LA053_5152E,2020,11
Accident,2020-11-12,"Rockwall, TX",United States,Fatal,Substantial,Cessna,182,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN21LA055_N7306H,2020,11
Accident,2020-11-12,"Los Angeles, CA",United States,Fatal,Destroyed,Cessna,182,No,1.0,Unknown,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR21FA048_N939CP,2020,11
