investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,2013-06-01,"Doylestown, PA",United States,Fatal,Substantial,Wilson william m,CRICKET MC12,Yes,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA13LA263_N2SZ,2013,06
Accident,2013-06-07,"Baker, LA",United States,Fatal,Destroyed,Hawker beechcraft,B200GT,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN13FA326_N510LD,2013,06
Accident,2013-06-20,"McClellanville, SC",United States,Fatal,Destroyed,Rockwell international,690B,No,2.0,Turbo Prop,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA13FA295_N727JA,2013,06
Accident,2013-06-29,"Jacumba, CA",United States,Fatal,Substantial,Allstar pzl glider,SZD-54-2 PERKOZ,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,"The premature release of the towline from the glider and the gliders subsequent right banking turn at low altitude for reasons that could not be determined because postaccident airframe examination did not reveal any evidence of a mechanical malfunction or failure that would have precluded normal operation. ",WPR13FA300_N684SD,2013,06
Accident,2013-07-06,"San Francisco, CA",United States,Fatal,Destroyed,Boeing,777-200ER,No,2.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,VMC,Unknown,pilot failure,DCA13MA120_HL7742,2013,07
Accident,2013-08-09,"East Haven, CT",United States,Fatal,Destroyed,Rockwell international,690B,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA13FA358_N13622,2013,08
Accident,2013-08-14,"Birmingham, AL",United States,Fatal,Destroyed,Airbus,A300 - F4 622R,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,UNK,Unknown,"the flight crew's continuation of an unstabilized approach and their failure to monitor the aircraft's altitude during the approach, which led to an inadvertent descent below the minimum approach altitude and subsequently into terrain. Contributing to the accident were (1) the flight crew's failure to properly configure and verify the flight management computer for the profile approach; (2) the captain's failure to communicate his intentions to the first officer once it became apparent the vertical profile was not captured; (3) the flight crew's expectation that they would break out of the clouds at 1,000 feet above ground level due to incomplete weather information; (4) the first officer's failure to make the required minimums callouts;  (5) the captain's performance deficiencies likely due to factors including, but not limited to, fatigue, distraction, or confusion, consistent with performance deficiencies exhibited during training; and (6) the first officer's fatigue due to acute sleep loss resulting from her ineffective off-duty time management and circadian factors.",DCA13MA133_N155UP,2013,08
Accident,2013-10-06,"Culebra, PR",United States,Fatal,Substantial,Britten-norman,BN-2A-8,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA14LA007_N909GD,2013,10
Accident,2013-11-10,"Owasso, OK",United States,Fatal,Destroyed,Mitsubishi,MU 2B-25,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN14FA046_N856JT,2013,11
Accident,2013-11-20,"Fort Lauderdale, FL",United States,Fatal,Destroyed,Learjet,35,No,2.0,Turbo Fan,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA14FA045_XA-USD,2013,11
Accident,2013-12-03,"La Alianza, PR",United States,Fatal,Destroyed,Fairchild,SA227-AC,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,"The flight crew's excessive elevator input during a rapid descent under night lighting conditions, which resulted in the overstress and breakup of the airplane. Contributing to the accident was an initial loss of airplane control for reasons that could not be determined because postaccident examination revealed no mechanical anomalies that would have precluded normal operation.",ERA14MA060_N831BC,2013,12
Accident,2013-12-18,"Atlanta, GA",United States,Fatal,Destroyed,Raytheon aircraft company,390,No,2.0,Turbo Fan,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA14FA073_N50PM,2013,12
Accident,2014-01-05,"Aspen, CO",United States,Fatal,Destroyed,Canadair ltd,CL 600 2B16,No,2.0,Turbo Fan,Executive/corporate,One or More,Zero,One or More,Zero,VMC,Unknown,The flight crew's failure to maintain airplane control during landing following an unstabilized approach. Contributing to the accident were the flight crew's decision to land with a tailwind above the airplane's operating limitations and their failure not to conduct a go-around when the approach became unstabilized.,CEN14FA099_N115WF,2014,01
Accident,2014-02-03,"Bellevue, TN",United States,Fatal,Destroyed,Gulfstream am corp comm div,690,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA14FA112_N840V,2014,02
Accident,2014-03-19,"Aurora, CO",United States,Fatal,Destroyed,Smith,AEROSTAR 601P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN14FA163_N90464,2014,03
Accident,2014-05-17,"Fort Huachuca, AZ",United States,Fatal,Substantial,Aero commander,500 S,No,2.0,Reciprocating,Other Work Use,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,WPR14FA194_N40TC,2014,05
Accident,2014-06-01,"Bedford, MA",United States,Fatal,Destroyed,Gulfstream aerospace,G IV,No,2.0,Turbo Fan,Executive/corporate,One or More,Zero,Zero,Zero,VMC,Unknown,"The flight crewmembers' failure to perform the flight control check before takeoff, their attempt to take off with the gust lock system engaged, and their delayed execution of a rejected takeoff after they became aware that the controls were locked. Contributing to the accident were the flight crew's habitual noncompliance with checklists, Gulfstream Aerospace Corporation's failure to ensure that the G-IV gust lock/throttle lever interlock system would prevent an attempted takeoff with the gust lock engaged, and the Federal Aviation Administration's failure to detect this inadequacy during the G-IV's certification.",ERA14MA271_N121JM,2014,06
Accident,2014-06-17,"Sula, MT",United States,Fatal,Destroyed,Grumman,G 21A,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,WPR14FA231_N888GG,2014,06
Accident,2014-06-18,"Huntsville, AL",United States,Fatal,Destroyed,Israel aircraft industries,1124A,No,2.0,Turbo Fan,Other Work Use,One or More,Zero,Zero,Zero,VMC,Unknown,The flight crew's inability to maintain airplane control during initial climb following deployment of the right thrust reverser for reasons that could not be determined because postaccident examination of the airframe and engine thrust reverser system did not reveal any anomalies. Contributing to the accident was the excessive thrust from the right engine with the thrust reverser deployed for reasons that could not be determined during postaccident examinations and testing.,ERA14FA300_N793BG,2014,06
Accident,2014-07-17,"Newkirk, NM",United States,Fatal,Destroyed,Agusta spa,A109E,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,UNK,Unknown,pilot failure,CEN14FA369_N507CF,2014,07
Accident,2014-10-07,"El Portal, CA",United States,Fatal,Destroyed,Marsh aviation,S 2F3AT,No,2.0,Turbo Prop,Public Aircraft - Federal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR15GA005_N449DF,2014,10
Accident,2014-10-13,"Palos Hills, IL",United States,Fatal,Destroyed,Raytheon aircraft company,58,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN15FA009_N31EW,2014,10
Accident,2014-11-18,"Chicago, IL",United States,Fatal,Substantial,Aero commander,500 B,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN15FA048_N30MB,2014,11
Accident,2014-11-23,"McDade, TX",United States,Fatal,Substantial,Aero commander,500A,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN15FA056_N14AV,2014,11
Accident,2014-12-08,"Gaithersburg, MD",United States,Fatal,Destroyed,Embraer,EMB-500,No,2.0,Turbo Jet,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,DCA15MA029_N100EQ,2014,12
Accident,2015-04-28,"Austin, TX",United States,Fatal,Unknown,Eurocopter deutschland gmbh,MBB BK 117 C-2,No,2.0,Turbo Shaft,Public Aircraft - Local,One or More,Zero,Zero,One or More,VMC,Unknown,"The helicopter rescue specialist was not properly attached to the hoist system, which resulted in a fall during a night hoist operation.
",CEN15FA210_N392TC,2015,04
Accident,2015-08-23,"Hempstead, TX",United States,Fatal,Substantial,Schleicher,ASW 20,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN15LA376_N878S,2015,08
Accident,2015-11-10,"Akron, OH",United States,Fatal,Destroyed,British aerospace,HS 125 700A,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,"The flight crew's mismanagement of the approach and multiple deviations from company standard operating procedures, which placed the airplane in an unsafe situation and led to an unstabilized approach, a descent below minimum descent altitude without visual contact with the runway environment, and an aerodynamic stall. Contributing to the accident were Execuflight's casual attitude toward compliance with standards; its inadequate hiring, training, and operational oversight of the flight crew; the company's lack of a formal safety program; and the Federal Aviation Administration's insufficient oversight of the company's training program and flight operations.",CEN16MA036_N237WR,2015,11
Accident,2015-12-16,"Superior, AZ",United States,Fatal,Substantial,Airbus helicopters,AS350,No,2.0,Turbo Shaft,Unknown,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,WPR16FA040_N74317,2015,12
Accident,2016-04-09,"Taylor, TX",United States,Fatal,Destroyed,Rockwell,690B,No,2.0,Turbo Prop,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,A loss of control while maneuvering for reasons that could not be determined because postaccident examination did not reveal any mechanical malfunctions or anomalies with the airplane.,CEN16FA146_N690TH,2016,04
Accident,2016-07-11,"Georgetown, DE",United States,Fatal,Unknown,Bell,429,No,2.0,Turbo Shaft,Public Aircraft - State,One or More,Zero,Zero,One or More,VMC,Unknown,"The emergency response team's failure to ensure that the system operator was secured to the helicopter, which resulted in his fall during the recurrent rescue hoist training operation.",ERA16LA253_N1SP,2016,07
Accident,2016-08-06,"Burns Flat, OK",United States,Fatal,Destroyed,Wilson,BUGATTI-DEMONGE 100P,Yes,2.0,Reciprocating,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN16FA307_N110PX,2016,08
Accident,2016-09-06,"Palm Bay, FL",United States,Fatal,Destroyed,Sikorsky,S61,No,2.0,Turbo Shaft,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA16FA311_N805AR,2016,09
Accident,2016-12-06,"Camilla, GA",United States,Fatal,Destroyed,Fairchild,SA227,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA17FA066_N765FA,2016,12
Accident,2017-02-15,"Shreveport, LA",United States,Fatal,Substantial,Bell helicopter textron canada,429,No,2.0,Turbo Shaft,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN17FA103_N598PB,2017,02
Accident,2017-05-05,"Charleston, WV",United States,Fatal,Substantial,Short bros. & harland,SD3 30,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,DCA17FA109_N334AC,2017,05
Accident,2017-05-13,"Blair, NE",United States,Fatal,Substantial,As+ ltd,AC 4,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN17LA181_N358R,2017,05
Accident,2017-05-15,"Teterboro, NJ",United States,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Fan,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN17MA183_N452DA,2017,05
Accident,2017-05-25,"New Castle, DE",United States,Fatal,Destroyed,Eurocopter deutschland gmbh,EC 135,No,2.0,Turbo Shaft,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA17FA190_N62UP,2017,05
Accident,2017-09-08,"Hertford, NC",United States,Fatal,Destroyed,Eurocopter deutschland gmbh,MBB BK 117,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA17MA316_N146DU,2017,09
Accident,2017-09-23,"Ainsworth, NE",United States,Fatal,Destroyed,Mitsubishi,MU 2B-40,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN17FA362_N73MA,2017,09
Accident,2017-12-10,"Miami, FL",United States,Fatal,Destroyed,Smith,AEROSTAR 601,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN18FA050_N7529S,2017,12
Accident,2018-04-17,"Philadelphia, PA",United States,Fatal,Substantial,Boeing,737 7H4,No,2.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,VMC,Unknown,"A low-cycle fatigue crack in the dovetail of fan blade No. 13, which resulted in the fan blade separating in flight and impacting the engine fan case at a location that was critical to the structural integrity and performance of the fan cowl structure. This impact led to the in-flight separation of fan cowl components, including the inboard fan cowl aft latch keeper, which struck the fuselage near a cabin window and caused the window to depart from the airplane, the cabin to rapidly depressurize, and the passenger fatality.",DCA18MA142_N772SW,2018,04
Accident,2018-06-02,"Mountain Home, ID",United States,Fatal,Substantial,North wing,Pulse,Yes,0.0,Unknown,Air Race show,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR18LA163_N62073,2018,06
Accident,2018-06-13,"Springfield Township, NJ",United States,Fatal,Destroyed,Raytheon aircraft company,58,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA18FA167_N218BL,2018,06
Accident,2018-07-12,"Plainville, CT",United States,Fatal,Substantial,Rutan,DEFIANT,Yes,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA18FA189_N17DR,2018,07
Accident,2018-08-11,"Steilacoom, WA",United States,Fatal,Destroyed,De havilland,DHC8,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,"The NTSB did not determine the probable cause of this event and does not plan to issue an investigative report or open a public docket. The investigation of this event is being conducted under the jurisdiction of the Federal Bureau of Investigation.

 
",WPR18FA220_N449QX,2018,08
Accident,2018-08-29,"Morrisville, VT",United States,Fatal,Substantial,Schweizer,SGS 2 32,No,0.0,Unknown,Aerial Observation,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA18FA238_N17970,2018,08
Accident,2018-09-27,"Greenville, SC",United States,Fatal,Substantial,Dassault,FALCON 50,No,3.0,Turbo Fan,Unknown,One or More,Zero,One or More,Zero,VMC,Unknown,"The operator's decision to allow a flight in an airplane with known, unresolved maintenance discrepancies, and the flight crew's failure to properly configure the airplane in a way that would have allowed the emergency or parking brake systems to stop the airplane during landing.",ERA18FA264_N114TD,2018,09
Accident,2018-10-30,"Beekmantown, NY",United States,Fatal,Destroyed,Aerospatiale,AS 355F2,No,2.0,Turbo Shaft,External Load,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,ERA19FA035_N372CA,2018,10
Accident,2019-01-21,"Kidron, OH",United States,Fatal,Substantial,Douglas,DC3C,No,2.0,Turbo Prop,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,"The loss of airplane control after an engine flameout and auto-feather system interruption during the takeoff climb, which resulted in an impact with terrain.",CEN19LA056_N467KS,2019,01
Accident,2019-02-23,"Winter Haven, FL",United States,Fatal,Substantial,Stol aircraft corp,UC-1,No,2.0,Reciprocating,Instructional,One or More,One or More,Zero,Zero,VMC,Unknown,"A total loss of left engine power for reasons that could not be determined, and the instructor's failure to maintain airspeed while maneuvering for a forced landing, which resulted in a loss of control. Contributing to the accident was the instructor's decision to conduct a simulated engine failure at low altitude.",ERA19FA106_N65NE,2019,02
Accident,2019-02-23,"Trinity Bay, TX",United States,Fatal,Destroyed,Boeing,767,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,DCA19MA086_N1217A,2019,02
Accident,2019-03-18,"Yukon, OK",United States,Fatal,Destroyed,Israel aircraft industries,1124,No,2.0,Turbo Fan,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,"The airplanes unairworthy thrust reverser (T/R) system due to inadequate maintenance that resulted in an asymmetric T/R deployment during an approach to the airport and the subsequent loss of airplane control.",CEN19FA104_N4MH,2019,03
Accident,2019-04-13,"New Albany, MS",United States,Fatal,Destroyed,Rockwell international,NA-265-65,No,2.0,Turbo Fan,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN19FA119_N265DS,2019,04
Accident,2019-06-08,"Hemet, CA",United States,Fatal,Substantial,Lockwood,AIRCAM,Yes,2.0,Reciprocating,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR19FA161_N123GN,2019,06
Accident,2019-06-10,"New York, NY",United States,Fatal,Destroyed,Agusta,A109,No,2.0,Turbo Shaft,Executive/corporate,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA19FA191_N200BK,2019,06
Accident,2019-06-28,"Brainerd, MN",United States,Fatal,Substantial,Agusta,A109,No,2.0,Turbo Shaft,Unknown,One or More,Zero,One or More,Zero,IMC,Unknown,pilot failure,CEN19FA185_N11NM,2019,06
Accident,2019-06-28,"Hiawatha, KS",United States,Fatal,Destroyed,Beechcraft,58,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN19FA189_N4614S,2019,06
Accident,2019-06-30,"Addison, TX",United States,Fatal,Destroyed,Textron aviation,B-300,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN19MA190_N534FF,2019,06
Accident,2019-08-25,"Wilkeson, WA",United States,Fatal,Substantial,Glaser dirks,DG 300 ELAN,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR19FA241_N300GG,2019,08
Accident,2019-09-11,"Monclova, OH",United States,Fatal,Destroyed,Convair,440,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN19MA312_N24DR,2019,09
